"station_id"	"catchment_code"	"catchment_name"	"Abramis_brama"	"Alburnoides_bipunctatus"	"Alburnus_alburnus"	"Alosa_alosa"	"Ambloplites_rupestris"	"Ameiurus_melas"	"Anguilla_anguilla"	"Aspius_aspius"	"Barbatula_barbatula"	"Barbus_barbus"	"Barbus_meridionalis"	"Blicca_bjoerkna"	"Carassius_auratus"	"Carassius_carassius"	"Carassius_gibelio"	"Chondrostoma_nasus"	"Cobitis_taenia"	"Cottus_gobio"	"Cyprinus_carpio"	"Esox_lucius"	"Gambusia_affinis"	"Gasterosteus_aculeatus"	"Gobio_gobio"	"Gymnocephalus_cernuus"	"Lampetra_fluviatilis"	"Lampetra_planeri"	"Lepomis_gibbosus"	"Leucaspius_delineatus"	"Leuciscus_burdigalensis"	"Leuciscus_idus"	"Leuciscus_leuciscus"	"Lota_lota"	"Micropterus_salmoides"	"Misgurnus_fossilis"	"Pachychilon_pictum"	"Parachondrostoma_toxostoma"	"Perca_fluviatilis"	"Petromyzon_marinus"	"Phoxinus_phoxinus"	"Potamoschistus_minutus"	"Pseudorasbora_parva"	"Pungitius_pungitius"	"Rhodeus_amarus"	"Rutilus_rutilus"	"Salaria_fluviatilis"	"Salmo_salar"	"Salmo_trutta_fario"	"Salmo_trutta_trutta"	"Salvelinus_fontinalis"	"Sander_lucioperca"	"Scardinius_erythrophthalmus"	"Silurus_glanis"	"Squalius_cephalus"	"Telestes_souffia"	"Thymallus_thymallus"	"Tinca_tinca"	"Zingel_asper"
6066	1	"Adour"	3	0	356	0	0	1	24	0	33	189	0	7	0	2	0	0	0	0	2	2	0	0	89	0	0	0	2	12	0	0	18	0	5	0	0	1	13	2	40	0	8	0	0	55	0	0	1	0	0	2	1	2	53	0	0	2	0
6067	1	"Adour"	1	0	27	0	0	3	3	0	3	4	0	1	1	2	0	0	0	0	3	0	0	0	99	0	0	0	6	5	0	0	3	0	1	0	0	0	2	0	4	0	5	0	0	42	0	0	0	0	0	0	4	0	6	0	0	5	0
6085	1	"Adour"	0	0	96	0	0	0	17	0	64	47	0	0	0	1	0	0	0	0	1	0	0	0	178	0	0	0	4	0	126	0	36	0	0	0	0	92	0	1	352	0	0	0	0	16	0	0	0	0	0	0	1	0	20	0	0	1	0
6086	1	"Adour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	1	0	0	0	0	0	0	0	0
6087	1	"Adour"	3	0	21	0	0	1	5	0	15	87	0	0	0	0	0	0	0	0	1	1	0	0	106	0	0	1	3	0	0	0	15	0	0	0	0	26	1	0	470	0	0	0	0	26	0	0	3	0	1	1	2	0	23	0	0	2	0
6088	1	"Adour"	0	0	0	0	0	0	3	0	153	9	0	0	0	0	0	0	0	1	0	0	0	0	25	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	285	0	0	0	0	0	0	0	80	0	2	0	0	0	3	0	0	0	0
6095	1	"Adour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163	0	0	0	0	0	0	0	0	0	0
6096	1	"Adour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	124	0	0	0	0	0	0	0	0	0	0
6097	1	"Adour"	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0
6482	1	"Adour"	0	0	161	0	0	0	2	0	18	60	0	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	36	0	0	0	0	2	0	0	0	0	0	0	0	0	19	0	0	0	0
6483	1	"Adour"	0	0	72	0	0	0	22	0	100	297	0	0	0	0	0	0	0	0	0	1	0	0	40	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	641	0	0	0	0	9	0	0	1	0	0	0	0	0	149	0	0	0	0
6551	1	"Adour"	1	0	78	0	0	0	1	0	93	170	0	0	0	0	0	0	0	0	0	0	0	0	218	0	0	1	0	0	0	0	31	0	0	0	8	67	0	0	208	0	0	0	0	22	0	0	0	0	0	0	0	0	42	0	0	0	0
6553	1	"Adour"	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6644	1	"Adour"	0	0	0	0	0	0	5	0	168	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	33	0	0	0	0	0	0	0	0	0	0	0	11	93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6698	1	"Adour"	0	0	0	0	0	5	1	0	5	0	0	0	0	0	0	0	0	0	0	4	0	0	78	0	0	3	2	0	0	0	0	0	0	0	0	0	5	0	18	0	0	0	0	32	0	0	0	0	0	0	0	0	11	0	0	3	0
6699	1	"Adour"	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	9	0	0	0	0	49	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0
6738	1	"Adour"	40	0	135	0	0	2	6	0	1	21	0	6	0	10	0	0	0	0	1	2	28	0	59	0	0	0	11	0	0	0	5	0	1	0	0	2	7	2	2	0	3	0	59	11	0	0	0	0	0	1	2	5	87	0	0	13	0
6739	1	"Adour"	26	0	577	1	0	0	36	0	0	4	0	0	0	0	0	0	0	0	1	1	3	0	8	0	0	1	6	0	0	0	4	0	0	0	0	0	2	2	1	0	0	0	0	19	0	0	0	0	0	3	2	0	11	0	0	1	0
6740	1	"Adour"	33	0	4	0	0	0	6	0	15	39	0	0	0	2	0	0	0	0	1	0	7	0	114	0	0	0	12	0	0	0	24	0	1	0	0	0	0	1	68	0	0	0	0	444	0	0	0	0	0	3	5	0	107	0	0	4	0
6741	1	"Adour"	0	0	0	0	0	0	46	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	645	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	247	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0
6743	1	"Adour"	0	0	0	0	0	0	2	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	218	0	0	198	1	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6763	1	"Adour"	5	0	57	0	0	1	19	0	0	18	0	0	0	0	0	0	0	0	1	0	2	0	58	0	0	2	9	0	0	0	10	0	1	0	0	12	6	2	18	0	0	0	0	39	0	0	0	0	0	0	1	0	42	0	0	1	0
6770	1	"Adour"	0	0	0	0	0	0	4	0	57	0	0	0	0	0	0	0	0	0	0	2	0	0	240	0	0	0	1	0	0	0	2	0	0	0	0	0	4	0	272	0	0	0	0	29	0	0	0	0	0	0	2	0	5	0	0	0	0
6771	1	"Adour"	0	0	0	0	0	0	3	0	57	2	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	119	0	0	0	0	9	0	0	0	0	0	0	0	0	5	0	0	0	0
6772	1	"Adour"	0	0	0	0	0	0	1	0	20	0	0	0	0	0	0	0	0	0	0	2	0	0	19	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6773	1	"Adour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
6778	1	"Adour"	0	0	12	0	0	3	38	0	4	32	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	1	1	3	28	0	0	0	0	0	0	0	1	0	0	1	0	0	11	0	0	0	0
6780	1	"Adour"	0	0	86	0	0	0	32	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	2	0	0	0	0	0	0	0	0	0	51	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0
6781	1	"Adour"	1	0	82	0	0	0	59	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	7	0	0	0	0	0	0	0	0	0	1	2	3	0	0	0	0	18	0	0	0	0	0	0	1	0	45	0	0	0	0
6785	1	"Adour"	0	0	6	0	0	0	11	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	1	0	0	0	0	0	0	0	0	18	0	3	15	0	0	0	0	2	0	0	0	0	0	0	0	0	101	0	0	0	0
6786	1	"Adour"	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6837	1	"Adour"	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
6838	1	"Adour"	0	0	0	0	0	0	1	0	9	0	0	0	0	0	0	0	0	29	0	0	0	0	39	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	15	0	0	10	0	0	0	0	0	0	0	0	0	0
6843	1	"Adour"	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6845	1	"Adour"	0	0	25	0	0	1	5	0	6	9	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	1	2	0	0	0	0	0	0	0	0	2	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0
6944	1	"Adour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	37	0	0	0	0	0	0	0	0	0	0
6957	1	"Adour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	55	100	0	0	0	0	0	0	0	0	0	0
6958	1	"Adour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	104	0	0	0	0	0	0	0	0	0	0
6959	1	"Adour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	346	16	0	0	0	0	0	0	0	0	0	0
6962	1	"Adour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	0
6967	1	"Adour"	0	0	0	0	0	0	12	0	22	56	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	1	0	0	0	0	6	0	0	0	0	0	0	5	130	0	0	0	0	0	0	2	16	0	0	0	0	0	13	0	0	0	0
6970	1	"Adour"	0	0	0	0	0	0	71	0	76	5	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	105	44	0	0	0	0	0	0	0	0	0	0
6972	1	"Adour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	19	0	0	0	0	0	0	0	0	0	0
6973	1	"Adour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0
6975	1	"Adour"	0	0	0	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	2	0	0	0	0	0	0	0	0	0	0
6977	1	"Adour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57	19	0	0	0	0	0	0	0	0	0	0
6979	1	"Adour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	37	0	0	0	0	0	0	0	0	0	0
6981	1	"Adour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	64	0	0	0	0	0	0	0	0	0	0
6982	1	"Adour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	6	0	0	0	0	0	0	0	0	0	0
6985	1	"Adour"	0	0	100	0	0	0	1	0	25	16	0	0	0	1	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	262	0	0	0	0	2	0	0	0	0	0	0	0	0	10	0	0	1	0
6988	1	"Adour"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0
6998	1	"Adour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	0	0	0	0	0	0	0	0	0	0
7014	1	"Adour"	0	0	0	0	0	0	12	0	43	13	0	0	0	2	0	0	0	0	1	0	0	0	313	0	0	4	1	0	0	0	27	0	0	0	0	44	2	0	289	0	0	0	0	7	0	0	5	0	0	0	0	0	16	0	0	0	0
7016	1	"Adour"	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0	0	0
7017	1	"Adour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	13	0	0	0	0	0	0	0	0	0	0
7018	1	"Adour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
7022	1	"Adour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0
7024	1	"Adour"	0	0	0	0	0	0	10	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	312	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	638	0	0	0	0	0	0	0	47	0	0	0	0	0	2	0	0	0	0
7026	1	"Adour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	238	0	0	0	0	0	0	0	0	0	0
7027	1	"Adour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	28	0	0	0	0	0	0	0	0	0	0
7031	1	"Adour"	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7035	1	"Adour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	24	0	0	0	0	0	0	0	0	0	0
7037	1	"Adour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	15	0	0	0	0	0	0	0	0	0	0
7038	1	"Adour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	43	0	0	0	0	0	0	0	0	0	0
7039	1	"Adour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	0	0	0	0	0	0	0
7040	1	"Adour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	14	0	0	0	0	0	0	0	0	0	0
7041	1	"Adour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	6	0	0	0	0	0	0	0	0	0	0
7043	1	"Adour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	23	0	0	0	0	0	0	0	0	0	0
7046	1	"Adour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0
7047	1	"Adour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	11	0	0	0	0	0	0	0	0	0	0
7051	1	"Adour"	0	0	5	0	0	0	2	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	21	0	0	0	0	2	0	0	0	0	0	0	0	0	50	0	0	0	0
7052	1	"Adour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	18	0	0	0	0	0	0	0	0	0	0
7053	1	"Adour"	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58	35	0	0	0	0	0	0	0	0	0	0
7054	1	"Adour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0	0	0	0	0
7055	1	"Adour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
7056	1	"Adour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	5	0	0	0	0	0	0	0	0	0	0
7057	1	"Adour"	26	0	2	0	0	4	1	0	0	0	0	0	0	0	0	0	0	0	0	1	28	0	0	0	0	0	41	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
7058	1	"Adour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0
7059	1	"Adour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	45	0	0	0	0	0	0	0	0	0	0
7060	1	"Adour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	56	0	0	0	0	0	0	0	0	0	0
7062	1	"Adour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	25	0	0	0	0	0	0	0	0	0	0
7063	1	"Adour"	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	33	28	0	0	0	0	0	1	0	0	0	0
7068	1	"Adour"	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357	0	0	0	0	0	0	76	242	0	0	0	0	0	0	0	0	0	0
7074	1	"Adour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0
7078	1	"Adour"	0	0	19	0	0	0	10	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	1	0	0	0	0	0	0	0	0	19	0	0	0	0
7083	1	"Adour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	70	0	0	0	0	0	0	0	0	0	0
7086	1	"Adour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	22	0	0	0	0	0	0	0	0	0	0
7087	1	"Adour"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	30	0	0	0	0	0	0	0	0	0	0
9198	1	"Adour"	1	0	4	0	0	0	44	0	15	6	0	0	0	4	0	0	0	0	3	1	13	0	144	0	0	2	11	0	0	0	0	0	2	0	0	0	1	6	22	0	2	0	0	10	0	0	0	0	0	0	2	4	21	0	0	0	0
9199	1	"Adour"	0	0	3	0	0	0	4	0	3	1	0	0	0	1	0	0	0	0	0	0	0	0	41	0	0	4	4	0	0	0	0	0	0	0	0	0	0	6	78	0	0	0	0	3	0	0	0	0	0	0	0	0	8	0	0	0	0
9200	1	"Adour"	0	0	28	0	0	0	13	0	8	9	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	1	0	0	0	0	4	0	0	0	0	1	0	0	32	0	3	0	0	14	0	0	0	0	0	5	0	0	47	0	0	0	0
9201	1	"Adour"	16	0	120	0	0	0	20	0	2	57	0	50	0	0	0	0	0	0	0	0	1	0	12	0	0	0	1	0	0	0	44	0	0	0	0	0	2	3	0	0	1	0	0	2	0	0	0	0	0	0	1	4	27	0	0	0	0
9202	1	"Adour"	0	0	58	0	0	0	13	0	0	7	0	0	0	0	0	0	0	0	0	0	5	0	177	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	9	0	0	0	0	2	0	0	0	0	0	0	0	0	558	0	0	0	0
9205	1	"Adour"	0	0	39	0	0	0	34	0	1	88	0	0	0	0	0	0	0	0	0	0	0	0	695	0	0	1	3	0	0	0	0	0	0	0	0	77	2	3	51	0	37	0	0	176	0	0	1	0	0	0	0	0	154	0	0	1	0
9208	1	"Adour"	0	0	0	0	0	0	2	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	156	31	0	0	0	0	0	0	0	0	0	0
9209	1	"Adour"	0	0	3	0	0	0	34	0	81	20	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	297	0	0	0	0	0	0	1	1	0	0	0	0	0	48	0	0	0	0
9496	1	"Adour"	0	0	8	0	0	0	4	0	44	20	0	1	0	0	0	0	0	0	1	0	0	0	196	0	0	0	0	0	0	0	1	0	0	0	3	42	1	0	146	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0
9500	1	"Adour"	3	0	16	0	0	0	98	0	0	9	0	0	0	1	0	0	0	0	1	0	2	0	30	0	0	0	2	0	0	0	8	0	0	0	0	0	0	2	0	0	2	0	0	3	0	0	0	0	0	1	0	1	14	0	0	0	0
9502	1	"Adour"	0	0	169	0	0	0	13	0	46	103	0	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	1	0	18	0	3	0	0	0	21	209	0	4	151	0	0	0	0	10	0	0	0	0	0	0	0	0	156	0	0	0	0
9504	1	"Adour"	0	0	30	0	0	0	67	0	1	22	0	0	0	0	0	0	0	0	0	0	1	0	91	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	46	0	0	0	0	2	0	0	0	0	0	0	0	0	287	0	0	0	0
9505	1	"Adour"	0	0	10	0	0	0	16	0	40	14	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	4	0	44	0	0	0	0	20	0	0	119	0	0	0	0	2	0	0	0	0	0	0	0	0	10	0	0	0	0
9506	1	"Adour"	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	23	22	0	0	0	0	0	0	0	0	0	0
9509	1	"Adour"	0	0	0	0	0	0	4	0	327	17	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	732	0	0	0	0	0	0	6	3	0	0	0	0	0	3	0	0	0	0
9510	1	"Adour"	0	0	0	0	0	0	1	0	94	36	0	0	0	0	0	0	0	0	0	0	0	0	416	0	0	0	0	0	0	0	4	0	0	0	0	140	0	0	618	0	0	0	0	0	0	0	9	0	0	0	0	0	18	0	0	0	0
9512	1	"Adour"	0	0	0	0	0	0	2	0	18	61	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	1	0	0	0	0	0	10	0	0	0	0
